Node,OH,
SM144053 ,S ,
SM144054 ,A ,
SM144055 ,A ,
SM144056 ,S ,
SM144057 ,A ,
SM144058 ,A ,
SM144059 ,S ,
SM144060 ,A ,
SM144061 ,S ,
SM144062 ,A ,
SM144063 ,S ,
SM144064 ,S ,
SM144065 ,S ,
SM144066 ,S ,
SM144067 ,A ,
SM144068 ,S ,
SM144069 ,A ,
SM144070 ,A ,
SM144071 ,S ,
SM144072 ,S ,
SM144073 ,A ,
SM144074 ,S ,
SM144075 ,S ,
SM144076 ,A ,
SM144077 ,A ,
SM144078 ,A ,
SM144079 ,A ,
SM144080 ,A ,
SM144081 ,A ,
SM144082 ,S ,
SM144083 ,A ,
SM144084 ,A ,
SM144085 ,A ,
SM144086 ,S ,
SM144087 ,A ,
SM144088 ,A ,
SM144089 ,S ,
SM144090 ,A ,
SM144091 ,A ,
SM144093 ,A ,
SM144094 ,S ,
SM144095 ,A ,
SM144096 ,A ,
SM144097 ,A ,
SM144098 ,S ,
SM144099 ,A ,
SM144100 ,S ,
SM144101 ,A ,
SM144102 ,S ,
SM144103 ,A ,
SM144104 ,A ,
SM144105 ,A ,
SM144106 ,A ,
SM144107 ,S ,
SM144108 ,A ,
SM144109 ,A ,
SM144110 ,S ,
SM144111 ,A ,
SM144113 ,S ,
SM144114 ,A ,
SM144115 ,A ,
SM144116 ,A ,
SM144117 ,S ,
SM144118 ,A ,
SM144119 ,S ,
SM144120 ,A ,
SM144121 ,S ,
SM144122 ,A ,
SM144123 ,A ,
SM144124 ,A ,
SM144125 ,A ,
SM144126 ,A ,
SM144127 ,A ,
SM144128 ,A ,
SM144129 ,A ,
SM144130 ,A ,
SM144131 ,A ,
SM144132 ,S ,
SM144133 ,A ,
SM144134 ,A ,
SM144135 ,A ,
SM144136 ,A ,
SM144137 ,S ,
SM144138 ,A ,
SM144139 ,S ,
SM144140 ,A ,
SM144141 ,A ,
SM144142 ,A ,
SM144143 ,A ,
SM144144 ,A ,
SM144145 ,A ,
SM144146 ,A ,
SM144147 ,A ,
SM144148 ,A ,
SM144149 ,A ,
SM144150 ,S ,
SM144151 ,S ,
SM144152 ,A ,
SM144153 ,S ,
SM144154 ,A ,
SM144155 ,A ,
SM144156 ,S ,
SM144157 ,A ,
SM144158 ,S ,
SM144159 ,A ,
SM144160 ,S ,
SM144161 ,A ,
SM144162 ,A ,
SM144163 ,A ,
SM144164 ,S ,
SM144165 ,S ,
SM144166 ,S ,
SM144167 ,A ,
SM144168 ,A ,
SM144169 ,S ,
SM144170 ,A ,
SM144171 ,S ,
SM144172 ,A ,
SM144173 ,S ,
SM144174 ,S ,
SM144175 ,A ,
SM144176 ,S ,
SM144177 ,S ,
SM144178 ,A ,
SM144179 ,A ,
SM144180 ,A ,
SM144181 ,S ,
SM144182 ,S ,
SM144183 ,A ,
SM144184 ,A ,
SM144185 ,A ,
SM144186 ,A ,
SM144187 ,S ,
SM144188 ,A ,
SM144189 ,S ,
SM144190 ,A ,
SM144191 ,A ,
SM144192 ,A ,
SM144193 ,S ,
SM144194 ,A ,
SM144195 ,A ,
SM144196 ,A ,
SM144197 ,S ,
SM144198 ,A ,
SM144199 ,S ,
SM144200 ,S ,
SM144201 ,A ,
SM144202 ,A ,
SM144203 ,A ,
SM144204 ,S ,
SM144205 ,A ,
SM144206 ,S ,
SM144207 ,S ,
SM144208 ,S ,
SM144209 ,A ,
SM144210 ,A ,
SM144211 ,S ,
SM144212 ,S ,
SM144213 ,A ,
SM144214 ,A ,
SM144215 ,A ,
SM144216 ,A ,
SM144217 ,S ,
SM144218 ,S ,
SM144219 ,S ,
SM144220 ,S ,
SM144221 ,S ,
SM144222 ,A ,
SM144223 ,A ,
SM144224 ,A ,
SM144225 ,S ,
SM144226 ,A ,
SM144227 ,A ,
SM144228 ,S ,
SM144229 ,A ,
SM144230 ,S ,
SM144231 ,S ,
SM144232 ,A ,
SM144233 ,S ,
SM144234 ,S ,
SM144235 ,A ,
SM144236 ,A ,
SM144237 ,S ,
SM144238 ,A ,
SM144239 ,A ,
SM144240 ,S ,
SM144241 ,A ,
SM144242 ,A ,
SM144243 ,S ,
SM144244 ,A ,
SM144245 ,A ,
SM144246 ,S ,
SM144247 ,S ,
SM144248 ,A ,
SM144249 ,S ,
SM144250 ,A ,
SM144251 ,A ,
SM144252 ,S ,
SM144253 ,A ,
SM144254 ,S ,
SM144255 ,A ,
SM144256 ,S ,
SM144257 ,S ,
SM144258 ,A ,
SM144259 ,A ,
SM144260 ,S ,
SM144261 ,A ,
SM144262 ,A ,
SM144263 ,S ,
SM144264 ,S ,
SM144265 ,A ,
SM144266 ,S ,
SM144267 ,S ,
SM144268 ,S ,
SM144269 ,S ,
SM144270 ,A ,
SM144271 ,A ,
SM144272 ,S ,
SM144273 ,A ,
SM144274 ,S ,
SM144275 ,S ,
SM144276 ,S ,
SM144277 ,A ,
SM144278 ,S ,
SM144279 ,S ,
SM144280 ,S ,
SM144281 ,S ,
SM144282 ,S ,
SM144283 ,S ,
SM144284 ,S ,
SM144285 ,S ,
SM144286 ,A ,
SM144287 ,S ,
SM144288 ,S ,
SM144289 ,S ,
SM144290 ,S ,
SM144291 ,S ,
SM144292 ,S ,
SM144293 ,A ,
SM144294 ,S ,
SM144295 ,S ,
SM144296 ,S ,
SM144297 ,S ,
SM144298 ,A ,
SM144299 ,S ,
SM144300 ,A ,
SM144301 ,S ,
SM144302 ,S ,
SM144303 ,S ,
SM144304 ,S ,
SM144305 ,A ,
SM144306 ,S ,
SM144307 ,S ,
SM144308 ,S ,
SM144309 ,S ,
SM144310 ,S ,
SM144311 ,S ,
SM144312 ,S ,
SM144313 ,S ,
SM144314 ,A ,
SM144315 ,S ,
SM144316 ,A ,
SM144317 ,A ,
SM144318 ,S ,
SM144319 ,S ,
SM144320 ,S ,
SM144321 ,S ,
SM144322 ,S ,
SM144323 ,S ,
SM144324 ,S ,
SM144325 ,S ,
SM144326 ,S ,
SM144327 ,S ,
SM144328 ,S ,
SM144329 ,S ,
SM144330 ,S ,
SM144331 ,S ,
SM144332 ,A ,
SM144333 ,S ,
SM144334 ,S ,
SM144335 ,S ,
SM144336 ,A ,
SM144337 ,A ,
SM144338 ,S ,
SM144339 ,S ,
SM144340 ,S ,
SM144341 ,S ,
SM144342 ,A ,
SM144343 ,S ,
SM144344 ,S ,
SM144345 ,S ,
SM144346 ,A ,
SM144347 ,A ,
SM144348 ,S ,
SM144349 ,A ,
SM144350 ,S ,
SM144351 ,S ,
SM144352 ,S ,
SM144353 ,S ,
SM144354 ,S ,
SM144355 ,A ,
SM144356 ,S ,
SM144357 ,S ,
SM144358 ,A ,
SM144359 ,S ,
SM144360 ,A ,
SM144361 ,S ,
SM144362 ,A ,
SM144363 ,S ,
SM144364 ,S ,
SM144365 ,S ,
SM144366 ,S ,
SM144367 ,A ,
SM144368 ,S ,
SM144369 ,A ,
SM144370 ,S ,
SM144371 ,A ,
SM144372 ,A ,
SM144373 ,S ,
SM144374 ,S ,
SM144375 ,A ,
SM144376 ,S ,
SM144377 ,S ,
SM144378 ,S ,
SM144379 ,A ,
SM144380 ,A ,
SM144381 ,S ,
SM144382 ,A ,
SM144383 ,A ,
SM144384 ,A ,
SM144385 ,A ,
SM144386 ,A ,
SM144387 ,A ,
SM144388 ,S ,
SM144389 ,A ,
SM144390 ,S ,
SM144391 ,S ,
SM144392 ,A ,
SM144393 ,S ,
SM144394 ,A ,
SM144395 ,A ,
SM144396 ,S ,
SM144397 ,S ,
SM144398 ,S ,
SM144399 ,S ,
SM144400 ,S ,
SM144401 ,S ,
SM144402 ,A ,
SM144403 ,S ,
SM144404 ,A ,
SM144405 ,S ,
SM144406 ,A ,
SM144407 ,S ,
SM144408 ,S ,
SM144409 ,S ,
SM144410 ,A ,
SM144411 ,S ,
SM144412 ,S ,
SM144413 ,A ,
SM144414 ,S ,
SM144415 ,S ,
SM144416 ,S ,
SM144417 ,A ,
SM144418 ,S ,
SM144419 ,A ,
SM144420 ,S ,
SM144421 ,S ,
SM144422 ,S ,
SM144423 ,A ,
SM144424 ,A ,
SM144425 ,S ,
SM144426 ,S ,
SM144427 ,A ,
SM144428 ,A ,
SM144429 ,S ,
SM144430 ,S ,
SM144431 ,A ,
SM144432 ,A ,
SM144433 ,A ,
SM144434 ,A ,
SM144435 ,A ,
SM144436 ,A ,
SM144437 ,S ,
SM144438 ,A ,
SM144439 ,S ,
SM144440 ,A ,
SM144441 ,A ,
SM144442 ,S ,
SM144443 ,S ,
SM144444 ,A ,
SM144445 ,S ,
SM144446 ,A ,
SM144447 ,A ,
SM144448 ,A ,
SM144449 ,A ,
SM144450 ,S ,
SM144451 ,S ,
SM144452 ,S ,
SM144453 ,A ,
SM144454 ,S ,
SM144455 ,S ,
SM144456 ,S ,
SM144457 ,S ,
SM144458 ,A ,
SM144459 ,S ,
SM144460 ,A ,
SM144461 ,S ,
SM144462 ,S ,
SM144463 ,S ,
SM144464 ,A ,
SM144465 ,S ,
SM144466 ,S ,
SM144467 ,A ,
SM144468 ,A ,
SM144469 ,S ,
SM144470 ,A ,
SM144471 ,A ,
SM144472 ,S ,
SM144473 ,A ,
SM144474 ,A ,
SM144475 ,S ,
SM144476 ,S ,
SM144477 ,S ,
SM144478 ,A ,
SM144479 ,S ,
SM144480 ,A ,
SM144481 ,S ,
SM144482 ,S ,
SM144483 ,S ,
SM144484 ,S ,
SM144485 ,A ,
SM144486 ,A ,
SM144487 ,A ,
SM144488 ,S ,
SM144489 ,A ,
SM144490 ,S ,
SM144491 ,S ,
SM144492 ,S ,
SM144493 ,S ,
SM144494 ,A ,
SM144495 ,S ,
SM144496 ,A ,
SM144497 ,S ,
SM144498 ,S ,
SM144499 ,S ,
SM144500 ,A ,
SM144501 ,A ,
SM144502 ,S ,
SM144503 ,A ,
SM144504 ,A ,
SM144505 ,S ,
SM144506 ,S ,
SM144507 ,S ,
SM144508 ,S ,
SM144509 ,S ,
SM144510 ,S ,
SM144511 ,S ,
SM144512 ,S ,
SM144513 ,S ,
SM144514 ,S ,
SM144515 ,S ,
SM144516 ,S ,
SM144517 ,A ,
SM144518 ,A ,
SM144519 ,A ,
SM144520 ,A ,
SM144521 ,S ,
SM144522 ,S ,
SM144523 ,S ,
SM144524 ,S ,
SM144525 ,S ,
SM144526 ,S ,
SM144527 ,S ,
SM144528 ,S ,
SM144529 ,A ,
SM144530 ,A ,
SM144531 ,A ,
SM144532 ,S ,
SM144533 ,S ,
SM144534 ,S ,
SM144535 ,S ,
SM144536 ,A ,
SM144537 ,A ,
SM144538 ,S ,
SM144539 ,S ,
SM144540 ,S ,
SM144541 ,A ,
SM144542 ,S ,
SM144543 ,A ,
SM144544 ,A ,
SM144545 ,A ,
SM144546 ,S ,
SM144547 ,S ,
SM144548 ,A ,
SM144549 ,S ,
SM144550 ,S ,
SM144551 ,A ,
SM144552 ,A ,
SM144553 ,S ,
SM144554 ,S ,
SM144555 ,S ,
SM144556 ,A ,
SM144557 ,A ,
SM144558 ,S ,
SM144559 ,S ,
SM144560 ,A ,
SM144561 ,A ,
SM144562 ,A ,
SM144563 ,S ,
SM144564 ,S ,
SM144565 ,S ,
SM144566 ,S ,
SM144567 ,A ,
SM144568 ,A ,
SM144569 ,S ,
SM144570 ,S ,
SM144571 ,S ,
SM144572 ,S ,
SM144573 ,A ,
SM144574 ,S ,
SM144575 ,S ,
SM144576 ,A ,
SM144577 ,A ,
SM144578 ,S ,
SM144579 ,A ,
SM144580 ,S ,
SM144581 ,S ,
SM144582 ,S ,
SM144583 ,A ,
SM144584 ,A ,
SM144585 ,S ,
SM144586 ,S ,
SM144587 ,S ,
SM144588 ,A ,
SM144589 ,S ,
SM144590 ,S ,
SM144591 ,S ,
SM144592 ,S ,
SM144593 ,S ,
SM144594 ,A ,
SM144595 ,S ,
SM144596 ,S ,
SM144597 ,A ,
SM144598 ,S ,
SM144599 ,S ,
SM144600 ,A ,
SM144601 ,A ,
SM144602 ,S ,
SM144603 ,A ,
SM144604 ,A ,
SM144605 ,A ,
SM144606 ,S ,
SM144607 ,S ,
SM144608 ,S ,
SM144609 ,S ,
SM144610 ,S ,
SM144611 ,S ,
SM144612 ,S ,
SM144613 ,S ,
SM144614 ,S ,
SM144615 ,A ,
SM144616 ,S ,
SM144617 ,S ,
SM144618 ,A ,
SM144619 ,S ,
SM144620 ,S ,
SM144621 ,S ,
SM144622 ,S ,
SM144623 ,S ,
SM144624 ,A ,
SM144625 ,S ,
SM144626 ,A ,
SM144627 ,S ,
SM144628 ,A ,
SM144629 ,S ,
SM144631 ,S ,
SM144632 ,S ,
SM144633 ,S ,
SM144634 ,S ,
SM144635 ,S ,
SM144636 ,S ,
SM144637 ,S ,
SM144638 ,S ,
SM144639 ,A ,
SM144640 ,S ,
SM144641 ,S ,
SM144642 ,S ,
SM144643 ,A ,
SM144644 ,S ,
SM144645 ,S ,
SM144646 ,S ,
SM144647 ,S ,
SM144648 ,S ,
SM144649 ,S ,
SM144650 ,S ,
SM144651 ,S ,
SM144652 ,S ,
SM144653 ,S ,
SM144654 ,S ,
SM144655 ,S ,
SM144656 ,S ,
SM144657 ,S ,
SM144658 ,S ,
SM144659 ,A ,
SM144660 ,S ,
SM144661 ,A ,
SM144662 ,A ,
SM144663 ,S ,
SM144664 ,S ,
SM144665 ,S ,
SM144666 ,A ,
SM144667 ,S ,
SM144668 ,S ,
SM144669 ,S ,
SM144670 ,S ,
SM144671 ,A ,
SM144672 ,S ,
SM144673 ,S ,
SM144674 ,A ,
SM144675 ,A ,
SM144676 ,S ,
SM144677 ,S ,
SM144678 ,S ,
SM144679 ,A ,
SM144680 ,S ,
SM144682 ,S ,
SM144683 ,A ,
SM144684 ,S ,
SM144685 ,S ,
SM144686 ,S ,
SM144687 ,A ,
SM144688 ,A ,
SM144689 ,S ,
SM144690 ,S ,
SM144691 ,S ,
SM144692 ,S ,
SM144693 ,S ,
SM144694 ,S ,
SM144695 ,A ,
SM144696 ,S ,
SM144697 ,A ,
SM144698 ,S ,
SM144699 ,S ,
SM144700 ,S ,
SM144701 ,S ,
SM144702 ,S ,
SM144703 ,S ,
SM144704 ,S ,
SM144705 ,A ,
SM144706 ,S ,
SM144707 ,S ,
SM144708 ,S ,
SM144709 ,S ,
SM144710 ,A ,
SM144711 ,A ,
SM144712 ,S ,
SM144713 ,S ,
SM144714 ,S ,
SM144715 ,S ,
SM144716 ,S ,
SM144717 ,A ,
SM144718 ,A ,
SM144719 ,S ,
SM144720 ,S ,
SM144721 ,A ,
SM144722 ,S ,
SM144723 ,S ,
SM144724 ,S ,
SM144725 ,S ,
SM144726 ,S ,
SM144727 ,S ,
SM144728 ,S ,
SM144729 ,S ,
SM144730 ,A ,
SM144731 ,S ,
SM144732 ,A ,
SM144733 ,S ,
SM144734 ,S ,
SM144735 ,S ,
SM144736 ,A ,
SM144737 ,A ,
SM144738 ,A ,
SM144739 ,S ,
SM144740 ,A ,
SM144741 ,S ,
SM144742 ,A ,
SM144743 ,A ,
SM144744 ,S ,
SM144745 ,A ,
SM144746 ,A ,
SM144747 ,S ,
SM144748 ,S ,
SM144749 ,S ,
SM144750 ,S ,
SM144751 ,A ,
SM144752 ,S ,
SM144753 ,S ,
SM144754 ,S ,
SM144755 ,S ,
SM144756 ,S ,
SM144757 ,S ,
SM144758 ,A ,
SM144759 ,S ,
SM144760 ,S ,
SM144761 ,S ,
SM144762 ,A ,
SM144763 ,A ,
SM144764 ,A ,
SM144765 ,A ,
SM144766 ,A ,
SM144767 ,A ,
SM144768 ,A ,
SM144769 ,S ,
SM144770 ,S ,
SM144771 ,S ,
SM144772 ,S ,
SM144773 ,S ,
SM144774 ,A ,
SM144775 ,S ,
SM144776 ,S ,
SM144777 ,S ,
SM144778 ,A ,
SM144779 ,S ,
SM144780 ,S ,
SM144781 ,A ,
SM144782 ,A ,
SM144783 ,S ,
SM144784 ,A ,
SM144785 ,A ,
SM144786 ,S ,
SM144787 ,S ,
SM144788 ,A ,
SM144789 ,S ,
SM144790 ,A ,
SM144791 ,S ,
SM144792 ,A ,
SM144793 ,A ,
SM144794 ,S ,
SM144795 ,S ,
SM144796 ,A ,
SM144797 ,S ,
SM144798 ,A ,
SM144799 ,A ,
SM144800 ,S ,
SM144801 ,S ,
SM144802 ,S ,
SM144803 ,A ,
SM144804 ,A ,
SM144805 ,S ,
SM144806 ,A ,
SM144807 ,A ,
SM144809 ,S ,
SM144810 ,S ,
SM144811 ,A ,
SM144812 ,S ,
SM144813 ,S ,
SM144814 ,S ,
SM144815 ,S ,
SM144816 ,S ,
SM144817 ,S ,
SM144818 ,S ,
SM144819 ,A ,
SM144820 ,A ,
SM144821 ,S ,
SM144822 ,A ,
SM144823 ,S ,
SM144824 ,S ,
SM144825 ,A ,
SM144826 ,A ,
SM144827 ,S ,
SM144828 ,S ,
SM144829 ,S ,
SM144830 ,S ,
SM144831 ,A ,
SM144832 ,A ,
SM144833 ,S ,
SM144834 ,S ,
SM144835 ,S ,
SM144836 ,A ,
SM144837 ,A ,
SM144838 ,S ,
SM144839 ,S ,
SM144840 ,A ,
SM144841 ,A ,
SM144842 ,A ,
SM144843 ,S ,
SM144844 ,S ,
SM144845 ,A ,
SM144846 ,S ,
SM144847 ,A ,
SM144848 ,S ,
SM144849 ,S ,
SM144850 ,A ,
SM144851 ,A ,
SM144852 ,S ,
SM144853 ,A ,
SM144854 ,S ,
SM144855 ,S ,
SM144856 ,A ,
SM144857 ,S ,
SM144858 ,S ,
SM144859 ,S ,
SM144860 ,S ,
SM144861 ,S ,
SM144862 ,A ,
SM144863 ,S ,
SM144864 ,S ,
SM144865 ,S ,
SM144866 ,S ,
SM144867 ,S ,
SM144868 ,A ,
SM144869 ,S ,
SM144870 ,A ,
SM144871 ,S ,
SM144872 ,A ,
SM144873 ,A ,
SM144874 ,A ,
SM144875 ,S ,
SM144876 ,S ,
SM144877 ,A ,
SM144878 ,S ,
SM144879 ,A ,
SM144880 ,A ,
SM144881 ,S ,
SM144882 ,S ,
SM144883 ,S ,
SM144884 ,S ,
SM144885 ,S ,
SM144886 ,A ,
SM144887 ,S ,
SM144888 ,A ,
SM144889 ,S ,
SM144890 ,S ,
SM144891 ,S ,
SM144892 ,S ,
SM144893 ,S ,
SM144894 ,S ,
SM144895 ,S ,
SM144896 ,S ,
SM144897 ,S ,
SM144898 ,S ,
SM144899 ,A ,
SM144900 ,A ,
SM144901 ,S ,
SM144902 ,A ,
SM144903 ,S ,
SM144904 ,A ,
SM144905 ,A ,
SM144906 ,S ,
SM144907 ,A ,
SM144908 ,S ,
SM144909 ,S ,
SM144910 ,S ,
SM144911 ,S ,
SM144912 ,S ,
SM144913 ,S ,
SM144914 ,S ,
SM144915 ,S ,
SM144916 ,S ,
SM144917 ,A ,
SM144918 ,S ,
SM144919 ,S ,
SM144920 ,S ,
SM144921 ,S ,
SM144922 ,S ,
SM144923 ,S ,
SM144924 ,A ,
SM144925 ,S ,
SM144926 ,S ,
SM144927 ,S ,
SM144928 ,S ,
SM144929 ,A ,
SM144930 ,S ,
SM144931 ,A ,
SM144932 ,S ,
SM144933 ,A ,
SM144934 ,A ,
SM144935 ,S ,
SM144936 ,A ,
SM144937 ,A ,
SM144938 ,A ,
SM144939 ,S ,
SM144940 ,A ,
SM144941 ,S ,
SM144942 ,A ,
SM144944 ,A ,
SM144945 ,S ,
SM144946 ,A ,
SM144948 ,S ,
SM144949 ,A ,
SM144950 ,A ,
SM144951 ,S ,
SM144952 ,A ,
SM144953 ,A ,
SM144954 ,A ,
SM144955 ,S ,
SM144956 ,A ,
SM144957 ,A ,
SM144958 ,S ,
SM144959 ,A ,
SM144960 ,S ,
SM144961 ,A ,
SM144962 ,S ,
SM144963 ,A ,
SM144964 ,S ,
SM144965 ,S ,
SM144967 ,S ,
SM144968 ,S ,
SM144969 ,S ,
SM144970 ,A ,
SM144971 ,S ,
SM144972 ,S ,
SM144973 ,A ,
SM144974 ,S ,
SM144975 ,S ,
SM144976 ,S ,
SM144977 ,S ,
SM144978 ,S ,
SM144979 ,A ,
SM144980 ,A ,
SM144981 ,A ,
SM144982 ,S ,
SM144983 ,S ,
SM144984 ,A ,
SM144985 ,S ,
SM144986 ,S ,
SM144988 ,A ,
SM144989 ,A ,
SM144990 ,A ,
SM144991 ,S ,
SM144992 ,A ,
SM144993 ,S ,
SM144994 ,A ,
SM144995 ,S ,
SM144996 ,A ,
SM144997 ,A ,
SM144998 ,S ,
SM144999 ,A ,
SM145000 ,S ,
SM145001 ,A ,
SM145002 ,S ,
SM145003 ,A ,
SM145004 ,S ,
SM145005 ,S ,
SM145006 ,A ,
SM145007 ,A ,
SM145008 ,S ,
SM145009 ,S ,
SM145010 ,A ,
SM145011 ,A ,
SM145012 ,S ,
SM145013 ,A ,
SM145014 ,A ,
SM145015 ,S ,
SM145016 ,S ,
SM145017 ,S ,
SM145018 ,S ,
SM145019 ,A ,
SM145020 ,S ,
SM145021 ,A ,
SM145022 ,A ,
SM145023 ,S ,
SM145024 ,A ,
SM145026 ,A ,
SM145028 ,S ,
SM145029 ,S ,
SM145030 ,S ,
SM145032 ,A ,
SM145034 ,S ,
SM145035 ,A ,
SM145036 ,A ,
SM145037 ,A ,
SM145038 ,S ,
SM145039 ,S ,
SM145040 ,S ,
SM145041 ,A ,
SM145042 ,S ,
SM145044 ,S ,
SM145045 ,S ,
SM145046 ,S ,
SM145047 ,S ,
SM145048 ,S ,
SM145049 ,A ,
SM145050 ,S ,
SM145051 ,A ,
SM145052 ,A ,
SM145054 ,S ,
SM145055 ,A ,
SM145056 ,S ,
SM145057 ,S ,
SM145058 ,S ,
SM145059 ,A ,
SM145061 ,A ,
SM145062 ,A ,
SM145063 ,A ,
SM145064 ,S ,
SM145065 ,A ,
SM145066 ,A ,
SM145067 ,A ,
SM145068 ,A ,
SM145069 ,S ,
SM145070 ,A ,
SM145071 ,S ,
SM145072 ,A ,
SM145073 ,A ,
SM145074 ,A ,
SM145076 ,A ,
SM145077 ,A ,
SM145078 ,S ,
SM145079 ,A ,
SM145080 ,A ,
SM145081 ,A ,
SM145082 ,S ,
SM145083 ,A ,
SM145085 ,S ,
SM145086 ,A ,
SM145087 ,A ,
SM145088 ,A ,
SM145089 ,S ,
SM145090 ,S ,
SM145091 ,A ,
SM145092 ,S ,
SM145093 ,S ,
SM145094 ,A ,
SM145095 ,A ,
SM145096 ,S ,
SM145097 ,S ,
SM145098 ,S ,
SM145099 ,A ,
SM145100 ,A ,
SM145101 ,A ,
SM145102 ,S ,
SM145103 ,A ,
SM145104 ,A ,
SM145105 ,A ,
SM145106 ,S ,
SM145107 ,S ,
SM145108 ,S ,
SM145109 ,S ,
SM145110 ,S ,
SM145111 ,S ,
SM145112 ,A ,
SM145114 ,A ,
SM145115 ,S ,
SM145116 ,A ,
SM145117 ,S ,
SM145118 ,A ,
SM145119 ,S ,
SM145120 ,A ,
SM145121 ,S ,
SM145123 ,S ,
SM145124 ,S ,
SM145125 ,S ,
SM145126 ,S ,
SM145127 ,S ,
SM145129 ,A ,
SM145131 ,A ,
SM145132 ,A ,
SM145133 ,S ,
SM145134 ,S ,
SM145135 ,S ,
SM145136 ,A ,
SM145137 ,S ,
SM145138 ,S ,
SM145139 ,S ,
SM145140 ,S ,
SM145141 ,S ,
SM145142 ,A ,
SM145143 ,S ,
SM145144 ,S ,
SM145145 ,A ,
SM145146 ,S ,
SM145147 ,A ,
SM145148 ,A ,
SM145149 ,S ,
SM145150 ,S ,
SM145151 ,S ,
SM145152 ,A ,
SM145153 ,S ,
SM145154 ,A ,
SM145155 ,A ,
SM145156 ,A ,
SM145157 ,A ,
SM145158 ,A ,
SM145159 ,A ,
SM145160 ,S ,
SM145161 ,S ,
SM145162 ,S ,
SM145163 ,A ,
SM145164 ,A ,
SM145165 ,A ,
SM145166 ,S ,
SM145167 ,A ,
SM145168 ,S ,
SM145169 ,S ,
SM145170 ,A ,
SM145171 ,S ,
SM145172 ,A ,
SM145173 ,A ,
SM145174 ,S ,
SM145175 ,S ,
SM145176 ,S ,
SM145177 ,S ,
SM145178 ,S ,
SM145179 ,A ,
SM145180 ,A ,
SM145181 ,S ,
SM145182 ,S ,
SM145183 ,A ,
SM145184 ,S ,
SM145185 ,S ,
SM145186 ,A ,
SM145187 ,S ,
SM145188 ,S ,
SM145189 ,S ,
SM145190 ,A ,
SM145191 ,S ,
SM145192 ,S ,
SM145193 ,A ,
SM145194 ,A ,
SM145195 ,A ,
SM145196 ,A ,
SM145197 ,A ,
SM145198 ,S ,
SM145199 ,S ,
SM145200 ,S ,
SM145201 ,S ,
SM145202 ,S ,
SM145203 ,S ,
SM145204 ,A ,
SM145205 ,S ,
SM145206 ,S ,
SM145207 ,S ,
SM145208 ,S ,
SM145209 ,A ,
SM145210 ,S ,
SM145211 ,S ,
SM145212 ,A ,
SM145213 ,S ,
SM145214 ,S ,
SM145215 ,S ,
SM145216 ,S ,
SM145217 ,A ,
SM145218 ,A ,
SM145219 ,S ,
SM145220 ,S ,
SM145221 ,S ,
SM145222 ,S ,
SM145223 ,S ,
SM145224 ,S ,
SM145225 ,A ,
SM145226 ,A ,
SM145227 ,A ,
SM145228 ,A ,
SM145229 ,S ,
SM145230 ,S ,
SM145231 ,S ,
SM145232 ,A ,
SM145233 ,A ,
SM145234 ,S ,
SM145235 ,S ,
SM145236 ,S ,
SM145237 ,S ,
SM145238 ,S ,
SM145239 ,S ,
SM145240 ,S ,
SM145241 ,S ,
SM145242 ,S ,
SM145243 ,S ,
SM145244 ,A ,
SM145245 ,S ,
SM145246 ,S ,
SM145247 ,S ,
SM145248 ,S ,
SM145249 ,A ,
SM145250 ,S ,
SM145251 ,A ,
SM145252 ,A ,
SM145253 ,A ,
SM145254 ,A ,
SM145255 ,S ,
SM145256 ,S ,
SM145257 ,S ,
SM145258 ,S ,
SM145259 ,A ,
SM145260 ,S ,
SM145261 ,A ,
SM145262 ,S ,
SM145263 ,S ,
SM145264 ,S ,
SM145265 ,A ,
SM145266 ,S ,
SM145267 ,A ,
SM145268 ,S ,
SM145269 ,A ,
SM145270 ,A ,
SM145271 ,S ,
SM145272 ,A ,
SM145273 ,S ,
SM145274 ,A ,
SM145275 ,A ,
SM145276 ,S ,
SM145277 ,A ,
SM145278 ,S ,
SM145279 ,S ,
SM145280 ,S ,
SM145281 ,S ,
SM145282 ,A ,
SM145283 ,A ,
SM145284 ,A ,
SM145285 ,S ,
SM145286 ,S ,
SM145287 ,A ,
SM145288 ,A ,
SM145289 ,S ,
SM145290 ,A ,
SM145291 ,A ,
SM145292 ,S ,
SM145293 ,S ,
SM145294 ,A ,
SM145295 ,S ,
SM145296 ,S ,
SM145297 ,S ,
SM145298 ,S ,
SM145299 ,S ,
SM145300 ,S ,
SM145301 ,A ,
SM145302 ,A ,
SM145303 ,S ,
SM145304 ,S ,
SM145305 ,S ,
SM145306 ,S ,
SM145307 ,S ,
SM145308 ,A ,
SM145309 ,A ,
SM145310 ,S ,
SM145311 ,A ,
SM145312 ,S ,
SM145313 ,S ,
SM145314 ,S ,
SM145315 ,A ,
SM145316 ,S ,
SM145317 ,S ,
SM145318 ,A ,
SM145319 ,S ,
SM145320 ,S ,
SM145321 ,S ,
SM145322 ,S ,
SM145323 ,A ,
SM145324 ,S ,
SM145325 ,S ,
SM145326 ,A ,
SM145327 ,S ,
SM145328 ,A ,
SM145329 ,S ,
SM145330 ,A ,
SM145331 ,S ,
SM145332 ,A ,
SM145333 ,S ,
SM145334 ,S ,
SM145335 ,S ,
SM145336 ,S ,
SM145337 ,S ,
SM145338 ,A ,
SM145339 ,A ,
SM145340 ,A ,
SM145341 ,S ,
SM145342 ,S ,
SM145343 ,S ,
SM145344 ,A ,
SM145345 ,S ,
SM145346 ,S ,
